13083,3,加勒特家族紋章盾
13090,3,天選者胸甲
13092,3,Dragonstalker Tunic
13099,3,白兔皮底鞋
13100,3,弗倫的靴子
13101,3,馭狼者輕鞋
13102,3,卡珊德拉的恩賜
13103,3,毒蜘蛛肩墊
13105,3,蘇塔恩之環
13106,3,眩光魔法手鐲
13107,3,法師顱骨腕輪
13108,3,虎擊披肩
13109,3,黑火斗篷
13110,3,恐狼背心
13111,3,反叛者便鞋
13112,3,翼盔
13113,3,羽月頭飾
13114,3,食人妖殺手護腿
13115,3,羊毛披肩
13116,3,無目者肩甲
13117,3,奧格隆的束帶
13118,3,盤蛇束帶
13119,3,附魔科多獸護腕
13120,3,深怒護腕
13121,3,幼龍之翼
13122,3,黑暗魅影斗篷
13123,3,夢行者護甲
13124,3,暴掠龍鱗片長靴
13125,3,精靈鍊甲靴
13126,3,戰場召喚者護手
13127,3,霜掠之冠
13128,3,博爾格之盔
13129,3,火鬃護腿
13130,3,逐風腿甲
13131,3,鹽殼披肩
13132,3,骷髏護肩
13133,3,龍火肩冑
13134,3,角鬥士腰帶
13135,3,氣派臂甲
13136,3,提米的玩具槍
13137,3,織鐵者
13138,3,沉默者
13139,3,轟擊火槍
13142,3,黑龍束腰
13144,3,平靜腰帶
13145,3,兇暴巨魔腰帶
13146,3,散彈發射器
13148,3,刺骨冰矛
13161,3,庇護法杖
13162,3,掠奪者之爪
13163,3,無情鐮刀
13166,3,烈擊護肩
13167,3,歐莫克之拳
13168,3,薩滿之王的鎧甲
13169,3,織鬃護腿
13170,3,天空護腿
13175,2,沃恩的迅捷弓
13179,3,焰心臂甲
13181,3,魔皮手套
13182,3,相位之刃
13183,3,噴毒者
13184,3,落木纏手
13185,3,碎裂先知披肩
13198,3,巴什古德拳套
13199,3,破碎嶺束腕
13203,3,振奮披風
13204,3,巴旭古德之錘
13205,3,稜鬚保衛者
13206,3,狼牙護腿
13208,3,座狼臂甲
13210,3,巨狼足墊
13211,3,狼爪護腕
13216,2,懺悔之冠
13218,3,水晶蜘蛛之牙
13242,2,Deprecated Stormrage Boots
13243,3,銀色防衛者
13244,3,鍍金護手
13245,3,克雷什之背
13246,3,銀色復仇者
13248,3,爆擊火槍
13249,3,銀白十字軍
13252,3,踏雲束腰
13253,3,力量之手
13254,3,星界衛士
13255,3,準確護手
13257,3,惡魔符文肩甲
13258,3,熔渣護手
13259,3,鋼骨護足
13260,3,風舞者長靴
13261,3,德薩克之球
13262,5,灰烬使者
13282,3,巨魔先知長靴
13284,3,迅捷戰靴
13285,3,黑岩分割刃
13286,3,刺靈之矛
13314,4,奧蘭納的擁抱
13315,2,希望的證明
13340,3,黑爵士的斗篷
13344,3,龍玉護手
13346,3,尊貴長袍
13348,3,斬魔者
13349,3,邪惡權杖
13353,4,死者之書
13358,3,龍舌肩膀
13359,3,暴君之冠
13360,3,精靈法師的禮物
13361,3,斬骨掠刃
13368,3,刮骨者
13369,3,火焰行者靴
13371,2,烈焰之父
13372,3,驅奴者柺杖
13374,3,盜靈披肩
13375,3,懲戒紋章盾
13376,3,皇家法官披風
13378,3,百靈短衫
13380,3,威利的可攜式榴彈砲
13381,3,砲手長靴
13383,3,吟游詩人熱褲
13384,3,彩虹束腰
13385,3,知識寶典
13386,3,檔案員斗篷
13387,3,遠見束腰
13388,3,郵差外套
13389,3,郵差長褲
13390,3,郵差護腕
13391,3,郵差的足靴
13393,3,瑪羅恩的猛擊
13394,3,斯庫爾的寒冷擁抱
13395,3,斯庫爾的骨爪
13396,3,斯庫爾的蒼白之觸
13397,3,石皮石像鬼斗篷
13398,3,尖叫者之靴
13399,3,石像鬼之爪
13400,3,虐待者護臂
13401,3,提米的手
13402,3,提米的高統靴
13403,3,骯髒的套索
13404,3,不可寬恕者的面具
13405,3,哀嚎肩鎧
13408,3,破靈者
13409,3,淚泉護腕
13474,2,農夫達爾松的獵槍
13498,3,手工精製護腿
13502,3,手工精製束腰
13505,4,瑞文戴爾之符文刃
13524,3,燃影之顱
13525,2,暗縛之指
13526,2,火痕束腰
13527,2,熔岩行者護脛
13528,2,暮色虛無護腕
13529,3,奈幽布恩坎的殼
13530,2,蛛牙步靴
13531,2,地穴巡者護腿
13532,2,黑暗蛛爪
13533,2,蝕刻肩鎧
13534,3,女妖之指
13535,2,冰冷魅影長袍
13537,2,冰皮護腕
13538,2,寒風肩鎧
13539,2,女妖之觸
13602,1,強效法術石 (DEPRECATED)
13603,1,極效法術石 (DEPRECATED)
13612,0,"Monster - Item Glass - Purple Wine"
13699,1,火焰石 (DEPRECATED)
13700,1,強效火焰石 (DEPRECATED)
13701,1,極效火焰石 (DEPRECATED)
13816,0,優質長劍
13817,0,錐形巨劍
13818,0,鋸齒斧
13819,0,平衡戰斧
13820,0,敲錘
13821,0,笨重的木槌
13822,0,尖刺匕首
13823,0,堅硬的戰爭法杖
13824,0,彎曲的長弓
13825,0,基礎火槍
13856,2,符文布腰帶
13857,2,符文布外套
13858,2,符文布袍
13860,2,符文布披風
13863,2,符文布手套
13864,2,符文布靴
13865,2,符文布束褲
13866,2,符文布頭帶
13867,2,符文布護肩
13868,2,霜紋長袍
13869,2,霜紋外套
13870,2,霜紋手套
13871,2,霜紋束褲
13895,1,正統韓服
13896,1,深綠韓式禮服
13897,1,白色傳統韓服
13898,1,皇家韓服
13899,1,紅色傳統韓服
13900,1,綠色韓式禮服
13936,3,Dreadmaster's Shroud
13937,4,院長之杖
13938,3,噬骨鐵針
13944,3,墓碑胸甲
13950,3,拘禁腰帶
13951,3,活鋼護臂
13952,3,冰刃斧
13953,3,沉默之牙
13954,3,翠綠薄靴
13955,3,石頭護肩
13956,3,屍魔之攫
13957,3,石像鬼手套
13958,3,維姆薩拉克的鐐銬
13959,3,歐莫克的瘦身腰帶
13961,3,哈雷肯的籠口
13962,3,沃許加斯的繩索
13963,3,沃恩的邪惡之握
13964,3,女巫之刃
13967,3,風奪護脛
13969,3,近衛護臂
13982,3,凱爾達隆戰刃
13983,3,墓石戰斧
13984,3,達隆郡之刺
13986,3,凱爾達隆之冠
14002,3,達隆郡之盾
14024,3,驚駭之爪
14025,2,秘術師腰帶
14042,2,灰布外衣
14043,2,灰布手套
14044,2,灰布披風
14045,2,灰布束褲
14086,1,珠串便鞋
14087,1,珠串腕輪
14088,1,珠串披風
14089,1,珠串手套
14090,2,珠串馬褲
14091,2,珠串長袍
14093,1,珠串之索
14094,2,珠串裹衣
14095,1,天然手環
14096,2,天然外衣
14097,2,天然束褲
14098,1,天然披風
14099,1,天然束帶
14100,2,亮布長袍
14101,2,亮布手套
14102,1,天然裹手
14103,2,亮布披風
14104,2,亮布束褲
14106,2,惡魔布袍
14107,2,惡魔布束褲
14108,2,惡魔布靴
14109,2,天然長袍
14110,1,天然便鞋
14111,2,惡魔布兜帽
14112,2,惡魔布護肩
14113,2,土著束帶
14114,2,土著裹足
14115,1,土著手環
14116,1,土著斗篷
14117,2,土著手套
14119,2,土著纏腰
14120,2,土著長袍
14121,2,土著外衣
14122,2,儀式手環
14123,2,儀式斗篷
14124,2,儀式手套
14125,2,儀式護腿
14126,1,儀式襯肩
14127,2,儀式罩衣
14128,2,巫紋長袍
14129,2,儀式便鞋
14130,2,巫紋頭巾
14131,2,儀式腰帶
14132,2,巫紋護腿
14133,2,儀式外套
14134,3,火焰披風
14136,3,冬夜長袍
14137,3,月布護腿
14138,3,月布外衣
14139,3,月布護肩
14140,3,月布頭環
14141,2,鬼紋外衣
14142,2,鬼紋手套
14143,2,鬼紋腰帶
14144,2,鬼紋束褲
14145,3,被詛咒的魔刃
14146,4,精通法術手套
14147,3,穴居護腕
14148,3,結晶腕輪
14149,3,地下斗篷
14150,3,招魂長袍
14151,3,聖歌之刃
14152,4,大法師之袍
14153,4,虛無長袍
14154,4,真誠法衣
14157,1,異教徒披肩
14158,2,異教徒外衣
14159,2,異教徒輕鞋
14160,2,異教徒手環
14161,2,異教徒斗篷
14162,2,異教徒長手套
14163,2,異教徒長袍
14164,2,異教徒腰帶
14165,2,異教徒馬褲
14166,2,海盜護腕
14167,2,海盜斗篷
14168,2,海盜手套
14169,1,土著墊肩
14170,1,海盜披肩
14171,2,海盜束褲
14172,2,海盜長袍
14173,2,海盜之索
14174,2,海盜的靴子
14175,2,海盜外衣
14176,2,觀察者的靴子
14177,2,觀察者腕輪
14178,2,觀察者軟帽
14179,2,觀察者斗篷
14180,2,觀察者上衣
14181,2,觀察者裹手
14182,2,看守者披肩
14183,2,觀察者護腿
14184,2,觀察者長袍
14185,2,觀察者繫腰
14186,2,喚雨者披肩
14187,2,喚雨者腕輪
14188,2,喚雨者披風
14189,2,喚雨者軟帽
14190,2,喚雨者外衣
14191,2,喚雨者長手套
14192,2,喚雨者長袍
14193,2,喚雨者束褲
14194,2,喚雨者之索
14195,2,喚雨者長靴
14196,2,薊皮便鞋
14197,2,薊皮手環
14198,2,薊皮披風
14199,2,薊皮手套
14200,2,薊皮軟帽
14201,2,薊皮披肩
14202,2,薊皮上衣
14203,2,薊皮束褲
14204,2,薊皮長袍
14205,2,薊皮腰帶
14206,2,活力手鐲
14207,2,活力護腿
14208,2,活力頭飾
14209,2,活力束帶
14210,2,活力斗篷
14211,2,活力裹手
14212,2,活力護肩
14213,2,活力衣飾
14214,2,活力長靴
14215,2,活力外套
14216,2,地卜師上衣
14217,2,地卜師之索
14218,2,地卜師的靴子
14219,2,地卜師披風
14220,2,地卜師軟帽
14221,2,地卜師護腕
14222,2,地卜師手套
14223,2,地卜師肩甲
14224,2,地卜師長褲
14225,2,地卜師裹衣
14226,2,灰絲手鐲
14228,2,灰絲頭冠
14229,2,火絲披風
14230,2,灰絲外套
14231,2,灰絲長手套
14232,2,火絲披肩
14233,2,灰絲護腿
14234,2,火絲長袍
14235,2,灰絲之索
14236,2,灰絲長靴
14237,2,暗霧護甲
14238,2,暗霧長靴
14239,2,暗霧斗篷
14240,2,暗霧手環
14241,2,暗霧手甲
14242,2,暗霧束褲
14243,2,暗霧披肩
14244,2,暗霧裹衣
14245,2,暗霧束腰
14246,2,暗霧巫師帽
14247,2,新月披肩
14248,2,新月束腕
14249,2,新月外衣
14250,2,銀月軟靴
14251,2,新月披風
14252,2,新月頭冠
14253,2,新月裹手
14254,2,新月衣飾
14255,2,月之腰帶
14257,2,新月護腿
14258,2,血紋之索
14259,2,血紋長靴
14260,2,血紋護腕
14261,2,血紋披風
14262,2,血紋長手套
14263,2,血紋面具
14264,2,血紋束褲
14265,2,血紋長袍
14266,2,血紋肩墊
14267,2,血紋上衣
14268,2,蓋亞腕輪
14269,2,蓋亞軟靴
14270,2,蓋亞披風
14271,2,蓋亞頭環
14272,2,蓋亞裹手
14273,2,蓋亞襯肩
14274,2,蓋亞護腿
14275,2,蓋亞衣飾
14276,2,蓋亞腰帶
14277,2,蓋亞外套
14278,2,豐饒披肩
14279,2,豐饒護腕
14280,2,豐饒斗篷
14281,2,豐饒之冠
14282,2,豐饒手套
14283,2,豐饒護腿
14284,2,豐饒長袍
14285,2,豐饒長靴
14286,2,豐饒腰帶
14287,2,豐饒外套
14288,2,蛛魔護甲
14289,2,蛛魔束腰
14290,2,蛛魔薄靴
14291,2,蛛魔手鐲
14292,2,蛛魔斗篷
14293,2,蛛魔頭環
14294,2,蛛魔手套
14295,2,蛛魔腿甲
14296,2,蛛魔肩鎧
14297,2,蛛魔長袍
14298,2,白骨法師肩甲
14299,2,白骨法師的靴子
14300,2,白骨法師斗篷
14301,2,白骨法師束腕
14302,2,白骨法師手套
14303,2,白骨法師罩衣
14304,2,白骨法師腰帶
14305,2,白骨法師紗裙
14306,2,白骨法師外衣
14307,2,白骨法師之冠
14308,2,天國外套
14309,2,天國腰帶
14310,2,天國軟靴
14311,2,天國束腕
14312,2,天國之冠
14313,2,天國斗篷
14314,2,天國裹手
14315,2,天國褶裙
14316,2,天國肩鎧
14317,2,天國絲袍
14318,2,璀璨外套
14319,2,璀璨長靴
14320,2,璀璨手鐲
14321,2,璀璨披風
14322,2,璀璨頭環
14323,2,璀璨護手
14324,2,璀璨紗裙
14325,2,璀璨肩冑
14326,2,璀璨長袍
14327,2,璀璨腰帶
14328,2,永恆護胸
14329,2,永恆長靴
14330,2,永恆束腕
14331,2,恆久披風
14332,2,永恆之冠
14333,2,永恆手套
14334,2,永恆紗裙
14335,2,永恆肩甲
14336,2,永恆裹衣
14337,2,永恆之索
14340,3,寒冰巫妖長袍
14364,2,秘術師軟靴
14365,2,秘術師斗篷
14366,2,秘術師手鐲
14367,2,秘術師手套
14368,1,秘術師墊肩
14369,2,秘術師裹衣
14370,2,秘術師毛褲
14371,2,秘術師長袍
14372,2,血紅護甲
14373,2,血紅腰帶
14374,2,血紅便鞋
14375,2,血紅腕輪
14376,2,血紅斗篷
14377,2,血紅裹手
14378,2,血紅披肩
14379,2,血紅長褲
14380,2,血紅長袍
14397,2,彈力披肩
14398,2,彈力外套
14399,2,彈力長靴
14400,2,彈力斗篷
14401,2,彈力軟帽
14402,2,彈力手環
14403,2,彈力纏手
14404,2,彈力護腿
14405,2,彈力長袍
14406,2,彈力之索
14407,2,石布外衣
14408,2,石布長靴
14409,2,石布斗篷
14410,2,石布頭環
14411,2,石布手套
14412,2,石布肩冑
14413,2,石布長袍
14414,2,石布腰帶
14415,2,石布馬褲
14416,2,石布束腕
14417,2,絲沙外套
14418,2,絲沙長靴
14419,2,絲沙護腕
14420,2,絲沙斗篷
14421,2,絲沙頭環
14422,2,絲沙手套
14423,2,絲沙墊肩
14424,2,絲沙裹腿
14425,2,絲沙裹衣
14426,2,絲沙束腰
14427,2,逐風裹衣
14428,2,逐風薄靴
14429,2,逐風腕輪
14430,2,逐風披風
14431,2,逐風手甲
14432,2,逐風襯肩
14433,2,逐風毛褲
14434,2,逐風長袍
14435,2,逐風繫腰
14436,2,逐風頭冠
14437,2,毒幕外衣
14438,2,毒幕長靴
14439,2,毒幕臂甲
14440,2,毒幕斗篷
14441,2,毒幕面具
14442,2,毒幕長手套
14443,2,毒幕披肩
14444,2,毒幕護腿
14445,2,毒幕長袍
14446,2,毒幕腰帶
14447,2,精靈貴族薄靴
14448,2,精靈貴族手鐲
14449,2,精靈貴族之冠
14450,2,精靈貴族披風
14451,2,精靈貴族手套
14452,2,精靈貴族肩鎧
14453,2,精靈貴族長袍
14454,2,精靈貴族之索
14455,2,精靈貴族墊甲
14456,2,月語外衣
14457,2,月語腕輪
14458,2,月語長靴
14459,2,月語披風
14460,2,月語冠冕
14461,2,月語纏手
14462,2,月語紗裙
14463,2,月語肩甲
14464,2,月語絲袍
14465,2,月語腰帶
14487,3,寒骨戰錘
14502,3,霜凍束腰
14503,3,死神之攫
14522,3,漩渦護腿
14525,3,骨節護手
14528,3,斷骨圓盾
14531,3,恐怖骨錘
14536,3,骨片鍊衫
14537,3,屍光護脛
14538,3,行屍披肩
14539,3,骨環頭盔
14541,3,巴羅夫家族長劍
14543,3,暗影手套
14545,3,鬼隱護腿
14548,3,皇家肩甲
14549,4,閃避之靴
14551,4,劍師手甲
14552,4,牢獄肩鎧
14553,4,憐憫束帶
14554,4,踏雲腿鎧
14555,4,亞考爾的陽炎刀
14559,2,勘察員束帶
14560,2,勘察員的靴子
14561,2,勘察員的腕輪
14562,2,勘察員護軀
14563,2,勘察員的披風
14564,2,勘察員的長手套
14565,2,勘察員的毛褲
14566,2,勘察員的肩墊
14567,2,刺皮腰帶
14568,2,刺皮長靴
14569,2,刺皮束腕
14570,2,刺皮短衫
14571,2,刺皮斗篷
14572,2,刺皮手套
14573,2,刺皮襯肩
14574,2,刺皮長褲
14576,3,瑪杜克黑檀劍
14577,3,骨煙束褲
14578,2,妖鬼之索
14579,2,妖鬼長靴
14580,2,妖鬼護腕
14581,2,妖鬼護胸
14582,2,妖鬼斗篷
14583,2,妖鬼手套
14584,2,妖鬼之帽
14585,2,妖鬼護腿
14586,0,"Monster - Mace2H Fist of Omokk"
14587,2,妖鬼披肩
14588,2,鷹眼之索
14589,2,鷹眼輕鞋
14590,2,鷹眼護腕
14591,2,鷹眼頭盔
14592,2,鷹眼外套
14593,2,鷹眼披風
14594,2,鷹眼手套
14595,2,鷹眼馬褲
14596,2,鷹眼肩冑
14598,2,典獄官腰環
14599,2,典獄官薄靴
14600,2,典獄官腕環
14601,2,典獄官裹衣
14602,2,典獄官披風
14603,2,典獄官披肩
14604,2,典獄官巫師帽
14605,2,典獄官毛褲
14606,2,典獄官手套
14607,2,鷹眼圓盾
14608,2,妖鬼圓盾
14611,3,血鏈鍊衫
14612,3,血鏈腿甲
14614,3,血鏈腰帶
14615,3,血鏈護手
14616,3,血鏈長靴
14617,1,外科醫生襯衣
14620,3,亡骨束腰
14621,3,亡骨脛甲
14622,3,亡骨護手
14623,3,亡骨腿甲
14624,3,亡骨胸鎧
14626,3,骨堆長袍
14629,3,骨堆腕輪
14631,3,骨堆長靴
14632,3,骨堆護腿
14633,3,骨堆披肩
14636,3,蒼白腰帶
14637,3,蒼白護甲
14638,3,蒼白護腿
14640,3,蒼白手套
14641,3,蒼白步靴
14652,2,蠍蟲束帶
14653,2,蠍蟲軟靴
14654,2,蠍蟲腕環
14655,2,蠍蟲胸甲
14656,2,蠍蟲斗篷
14657,2,蠍蟲手套
14658,2,蠍蟲顱帽
14659,2,蠍蟲護腿
14660,2,蠍蟲墊肩
14661,2,監護者之索
14662,2,監護者之蹄
14663,2,監護者束腕
14664,2,監護者護甲
14665,2,監護者披風
14666,2,監護者手套
14667,2,監護者頭冠
14668,2,監護者毛褲
14669,2,監護者披肩
14670,2,豪族護甲
14671,2,豪族長靴
14672,2,豪族手環
14673,2,豪族斗篷
14674,2,豪族束腰
14675,2,豪族手套
14676,2,豪族輝環
14677,2,豪族束褲
14678,2,豪族肩鎧
14680,2,不撓外衣
14681,2,不撓長靴
14682,2,不撓護臂
14683,2,不撓披風
14684,2,不撓腰帶
14685,2,不撓護手
14686,2,不撓頭飾
14687,2,不撓護腿
14688,2,不撓肩冑
14722,2,戰痕裹足
14723,2,戰痕束腕
14724,2,戰痕披風
14725,2,戰痕腰環
14726,2,戰痕手套
14727,2,戰痕腿甲
14728,1,戰痕墊肩
14729,2,戰痕盾牌
14730,2,戰痕護軀
14742,2,笨重長靴
14743,2,笨重手環
14744,2,笨重護胸
14745,2,笨重披風
14746,2,笨重腰帶
14747,2,笨重護手
14748,2,笨重護腿
14749,2,笨重肩甲
14750,2,殺戮者腕輪
14751,2,殺戮者外套
14752,2,殺戮者斗篷
14753,2,殺戮者顱帽
14754,2,殺戮者手套
14755,2,殺戮者束帶
14756,2,殺戮者軟靴
14757,2,殺戮者束褲
14758,2,殺戮者肩衛
14759,2,耐久護腕
14760,2,耐久胸甲
14761,2,耐久腰帶
14762,2,耐久長靴
14763,2,耐久斗篷
14764,2,耐久護手
14765,2,耐久頭環
14766,2,耐久馬褲
14767,2,耐久肩鎧
14768,2,劫毀者護甲
14769,2,劫毀者便鞋
14770,2,劫毀者臂甲
14771,2,劫毀者披風
14772,2,劫毀者裹手
14773,2,劫毀者之索
14774,2,劫毀者之冠
14775,2,劫毀者毛褲
14776,2,劫毀者披肩
14777,2,劫毀者盾牌
14778,2,可汗束腕
14779,2,可汗護軀
14780,2,可汗圓盾
14781,2,可汗披風
14782,2,可汗手套
14783,2,可汗腰帶
14784,2,可汗護脛
14785,2,可汗盔帽
14786,2,可汗腿甲
14787,2,可汗披肩
14788,2,保衛者臂甲
14789,2,保衛者胸甲
14790,2,保衛者圓盾
14791,2,保衛者斗篷
14792,2,保衛者護手
14793,2,保衛者腰環
14794,2,保衛者護足
14795,2,保衛者頭盔
14796,2,保衛者腿甲
14797,2,保衛者肩墊
14798,2,嗜血胸甲
14799,2,嗜血長靴
14800,2,嗜血圓盾
14801,2,嗜血斗篷
14802,2,嗜血護手
14803,2,嗜血腰帶
14804,2,嗜血頭盔
14805,2,嗜血馬褲
14806,2,嗜血肩冑
14807,2,嗜血手鐲
14808,2,戰擊腰帶
14809,2,戰擊脛甲
14810,2,戰擊護臂
14811,2,戰擊護胸
14812,2,戰擊圓盾
14813,2,戰擊斗篷
14814,2,戰擊盔帽
14815,2,戰擊護手
14816,2,戰擊腿甲
14817,2,戰擊墊肩
14821,2,符記胸甲
14825,2,符記紋章盾
14826,2,符記護手
14827,2,符記腰帶
14828,2,符記護脛
14829,2,符記腿鎧
14830,2,符記肩鎧
14831,2,符記之冠
14832,2,符記護臂
14833,2,暴君護手
14834,2,暴君臂甲
14835,2,暴君護軀
14838,2,暴君腰帶
14839,2,暴君護脛
14840,2,暴君腿鎧
14841,2,暴君肩冑
14842,2,暴君盾牌
14843,2,暴君頭盔
14844,2,陽鱗護胸
14846,2,陽鱗護手
14847,2,陽鱗腰帶
14848,2,陽鱗脛甲
14849,2,陽鱗盔帽
14850,2,陽鱗腿鎧
14851,2,陽鱗肩甲
14852,2,陽鱗盾牌
14853,2,陽鱗腕甲
14854,2,先鋒胸甲
14855,2,先鋒護手
14856,2,先鋒束腰
14857,2,先鋒脛甲
14858,2,先鋒頭飾
14859,2,先鋒腿鎧
14860,2,先鋒肩鎧
14861,2,先鋒護臂
14862,2,領軍胸甲
14863,2,領軍護手
14864,2,領軍腰帶
14865,2,領軍護脛
14866,2,領軍之冠
14867,2,領軍護腿
14868,2,領軍護肩
14869,2,領軍護腕
14895,2,鹽石外套
14896,2,鹽石脛甲
14897,2,鹽石護手
14898,2,鹽石束腰
14899,2,鹽石頭盔
14900,2,鹽石腿鎧
14901,2,鹽石墊肩
14902,2,鹽石盾牌
14903,2,鹽石臂套
14904,2,蠻獸胸甲
14905,2,蠻獸護手
14906,2,蠻獸腰帶
14907,2,蠻獸盔帽
14908,2,蠻獸腿甲
14909,2,蠻獸護肩
14910,2,蠻獸臂甲
14911,2,蠻獸長靴
14912,2,蠻獸盾牌
14913,2,碧玉護脛
14914,2,碧玉護腕
14915,2,碧玉胸甲
14916,2,碧玉盾牌
14917,2,碧玉護手
14918,2,碧玉腰帶
14919,2,碧玉頭環
14920,2,碧玉腿鎧
14921,2,翡翠肩冑
14922,2,崇高脛甲
14923,2,崇高臂甲
14924,2,崇高胸甲
14925,2,崇高頭盔
14926,2,崇高護手
14927,2,崇高腰帶
14928,2,崇高腿甲
14929,2,崇高墊肩
14930,2,崇高盾牌
14931,2,英勇護甲
14932,2,英勇護脛
14933,2,英勇護手
14934,2,英勇束腰
14935,2,英勇顱帽
14936,2,英勇腿鎧
14937,2,英勇肩鎧
14938,2,英勇護腕
14939,2,戰爭使者護胸
14940,2,戰爭使者脛甲
14941,2,戰爭使者臂套
14942,2,戰爭使者護手
14943,2,戰爭使者腰帶
14944,2,戰爭使者之冠
14945,2,戰爭使者腿甲
14946,2,戰爭使者肩甲
14947,2,戰爭使者盾牌
14948,2,血鑄護軀
14949,2,血鑄護手
14950,2,血鑄腰帶
14951,2,血鑄脛甲
14952,2,血鑄盔帽
14953,2,血鑄腿鎧
14954,2,血鑄盾牌
14955,2,血鑄墊肩
14956,2,血鑄束腕
14957,2,大酋長脛甲
14958,2,大酋長護甲
14959,2,大酋長護手
14960,2,大酋長腰帶
14961,2,大酋長之冠
14962,2,大酋長腿甲
14963,2,大酋長肩鎧
14964,2,大酋長盾牌
14965,2,大酋長束腕
14966,2,光榮胸甲
14967,2,光榮護手
14968,2,光榮腰帶
14969,2,光榮頭飾
14970,2,光榮腿鎧
14971,2,光榮墊肩
14972,2,光榮脛甲
14973,2,光榮盾牌
14974,2,光榮束腕
14975,2,尊貴甲冑
14976,2,尊貴護手
14977,2,尊貴束腰
14978,2,尊貴脛甲
14979,2,尊貴盔帽
14980,2,尊貴腿鎧
14981,2,尊貴肩冑
14982,2,尊貴盾牌
14983,2,尊貴臂套
15003,1,原始腰帶
15004,1,原始長靴
15005,1,原始手環
15006,1,原始盾牌
15007,1,原始斗篷
15008,1,原始長手套
15009,2,原始護腿
15010,2,原始裹衣
15011,2,兇猛之索
15012,2,兇猛軟靴
15013,1,兇猛腕輪
15014,2,兇猛圓盾
15015,1,兇猛披風
15016,2,兇猛裹手
15017,2,兇猛護腿
15018,2,兇猛外衣
15019,1,兇猛披肩
15045,3,綠龍鱗片胸甲
15046,3,綠龍鱗片護腿
15047,3,紅龍鱗片胸甲
15048,3,藍龍鱗片胸甲
15049,3,藍龍鱗片護肩
15050,3,黑色龍鱗胸甲
15051,3,黑色龍鱗護肩
15052,3,黑色龍鱗護腿
15053,2,火山胸甲
15054,2,火山護腿
15055,2,火山護肩
15056,3,雷暴護甲
15057,3,雷暴束褲
15058,3,雷暴護肩
15059,3,生命胸甲
15060,3,生命護腿
15061,3,生命護肩
15062,3,魔暴龍皮護腿
15063,3,魔暴龍護手
15064,3,戰熊背心
15065,3,戰熊毛褲
15066,3,鐵羽胸甲
15067,3,鐵羽護肩
15068,2,霜刃外套
15069,2,霜刃護腿
15070,2,霜刃手套
15071,2,霜刃長靴
15072,2,奇美拉護腿
15073,2,奇美拉長靴
15074,2,奇美拉手套
15075,2,奇美拉外衣
15076,2,重型蠍殼外衣
15077,2,重型蠍殼護腕
15078,2,重型蠍殼護手
15079,2,重型蠍殼護腿
15080,2,重型蠍殼頭盔
15081,2,重型蠍殼護肩
15082,2,重型蠍殼腰帶
15083,2,邪惡皮甲護手
15084,2,邪惡皮甲護腕
15085,2,邪惡皮甲
15086,2,邪惡皮甲頭帶
15087,2,邪惡皮甲束褲
15088,2,邪惡皮甲腰帶
15090,2,符刻皮甲護甲
15091,2,符刻皮甲護手
15092,2,符刻皮甲護腕
15093,2,符刻皮甲腰帶
15094,2,符刻皮甲頭帶
15095,2,符刻皮甲束褲
15096,2,符刻皮甲護肩
15104,3,翼展長靴
15105,2,諾奧拉赫法杖
15106,2,達奧拉赫法杖
15107,3,諾奧拉赫寶珠
15108,3,達奧拉赫寶珠
15109,2,索拉魯克法杖
15110,2,剛硬腰帶
15111,2,剛硬皮底鞋
15112,2,剛硬手鐲
15113,2,剛硬圓盾
15114,2,剛硬斗篷
15115,2,剛硬手套
15116,2,剛硬護肩
15117,2,剛硬護腿
15118,2,剛硬外套
15119,2,精靈貴族束褲
15120,2,粗野束腰
15121,2,粗野長靴
15122,2,粗野護腕
15123,2,粗野圓盾
15124,2,粗野披風
15125,2,粗野手套
15126,2,粗野護腿
15127,2,粗野護肩
15128,2,粗野外套
15129,2,粗野頭盔
15130,2,切喉者外衣
15131,2,兇手的靴子
15132,2,兇殘臂甲
15133,2,兇殘圓盾
15134,2,兇殘之帽
15135,2,兇殘斗篷
15136,2,兇殘腰帶
15137,2,切喉者長手套
15138,3,奧妮克希亞鱗片披風
15139,2,切喉者束褲
15140,2,切喉者披肩
15141,4,奧妮克希亞鱗片胸甲
15142,2,鬼行者長靴
15143,2,鬼行者束腕
15144,2,鬼行者胸甲
15145,2,鬼行者圓盾
15146,2,鬼行者之冠
15147,2,鬼行者披風
15148,2,鬼行者腰帶
15149,2,鬼行者手套
15150,2,鬼行者肩墊
15151,2,鬼行者腿甲
15152,2,夜間輕鞋
15153,2,夜間披風
15154,2,夜間束帶
15155,2,夜間手套
15156,2,夜間軟帽
15157,2,夜間護腿
15158,2,夜間墊肩
15159,2,夜間外套
15160,2,夜間腕環
15161,2,壯麗腰帶
15162,2,壯麗長靴
15163,2,壯麗護腕
15164,2,壯麗外衣
15165,2,壯麗斗篷
15166,2,壯麗手套
15167,2,壯麗頭巾
15168,2,壯麗束褲
15169,2,壯麗護肩
15170,2,高效護甲
15171,2,高效長靴
15172,2,高效手環
15173,2,高效斗篷
15174,2,高效手套
15175,2,高效盔帽
15176,2,高效束褲
15177,2,高效護肩
15178,2,高效腰帶
15179,2,禁衛墊甲
15180,2,禁衛束腰
15181,2,禁衛長靴
15182,2,禁衛腕環
15183,2,禁衛披風
15184,2,禁衛手套
